created_at,source,original_text,lang,sentiment,favorite_count,retweet_count,polarity,subjectivity,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place
Fri Jun 18 23:34:43 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","How were the #Covid19 vaccines tested? 

Dr @andmazzella explains.

#TeamHalo #VaccinesWork #CovidVaccination https://t.co/AalphPotPN",en,"Sentiment(polarity=0.0, subjectivity=0.0)",2,1,0.0,0.0,rincon440,4,122,,"['#Covid19', '#TeamHalo', '#VaccinesWork', '#CovidVaccination']","{'screen_name': 'andmazzella', 'name': 'Andrea Mazzella', 'id': 1043393167087882240, 'id_str': '1043393167087882240', 'indices': [44, 56]}",P.U.R.
Fri Jun 18 23:34:45 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Transplant recipients, hope is on the way. 

Thanks for bringing this to our attention, @KarlieInCali
#Covid_19 #COVID19 #COVIDVaccination 
https://t.co/B15UMX2SVS",en,"Sentiment(polarity=0.2, subjectivity=0.2)",3,2,0.2,0.2,PamRobi46206268,4707,4583,,"['#Covid_19', '#COVID19', '#COVIDVaccination']","{'screen_name': 'KarlieInCali', 'name': 'Karlie 🇺🇸 I still stand with Vindman', 'id': 987475130413563904, 'id_str': '987475130413563904', 'indices': [88, 101]}",
Fri Jun 18 23:34:52 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","""Africa needs millions more doses here &amp; now to curb the third wave.""

In the midst of a third wave of #COVID19 cases in #Africa, Dr @MoetiTshidi calls out for much-needed COVID-19 vaccine doses during this critical time. https://t.co/KUDPXpqq22",en,"Sentiment(polarity=0.125, subjectivity=0.325)",111,100,0.125,0.325,pwsimerimiaw,9271,9997,False,"['#COVID19', '#Africa']","{'screen_name': 'MoetiTshidi', 'name': 'Dr Matshidiso Moeti', 'id': 2412739760, 'id_str': '2412739760', 'indices': [137, 149]}",
Fri Jun 18 23:35:10 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Any politician promoting lockdowns, mask mandates &amp; vaccines as a solution to covid19, are in full support of UN Agenda 21 and the coming one world government, a New World Order.",en,"Sentiment(polarity=0.24318181818181817, subjectivity=0.5022727272727273)",107,38,0.24318181818181817,0.5022727272727273,porridgeisgood,5770,4642,False,[],,
Fri Jun 18 23:35:11 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The #COVID19 virus is moving faster than the global distribution of vaccines. To end the pandemic, our shared goal must be to vaccinate at least 70% of the world’s population by the time the @G7 meets again in 🇩🇪 next year. To do that, we need 11 billion doses. #VaccinEquity https://t.co/l6CIzi2ruu",en,"Sentiment(polarity=-0.09999999999999999, subjectivity=0.13333333333333333)",663,329,-0.09999999999999999,0.13333333333333333,AntonietaMuoz6,32,73,False,"['#COVID19', '#VaccinEquity']","{'screen_name': 'G7', 'name': 'G7 UK', 'id': 3191500397, 'id_str': '3191500397', 'indices': [191, 194]}","Providencia, Chile"
Fri Jun 18 23:35:14 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","More than 350 medical workers have caught #COVID19 in Indonesia despite being vaccinated with Sinovac and dozens have been hospitalised, as concerns grow about the efficacy of some vaccines against more infectious variants https://t.co/IjM2F5EM4f",en,"Sentiment(polarity=0.3333333333333333, subjectivity=0.3333333333333333)",25,23,0.3333333333333333,0.3333333333333333,dyasdarcy,199,3613,,['#COVID19'],,Pale Blue Dot
Fri Jun 18 23:35:28 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

@jriggers reports ~ 🧵
https://t.co/CRDhqPHFWM",en,"Sentiment(polarity=0.16666666666666666, subjectivity=0.18888888888888888)",0,0,0.16666666666666666,0.18888888888888888,thetavoid,1176,387,,[],,loki spoilers
Fri Jun 18 23:35:39 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The @albd1971 Govt. will set up an int'l standard institute in #Bangladesh to produce #vaccines, incl. #Covid19 ones, locally. #G2G negotiations are underway with countries that produce vaccines for technology transfer in this regard: HPM #SheikhHasina. 
https://t.co/WHphqd86Js",en,"Sentiment(polarity=0.0, subjectivity=0.0)",27,4,0.0,0.0,BHCBandarSeriB,317,243,,"['#Bangladesh', '#vaccines', '#Covid19', '#G2G', '#SheikhHasina']","{'screen_name': 'albd1971', 'name': 'Awami League', 'id': 2290009928, 'id_str': '2290009928', 'indices': [4, 13]}",Brunei
Fri Jun 18 23:35:45 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Every day that supplies allow for further vaccines, we see the benefits. We're now down to 44 positive #COVID19 inpatients in hospital, 15 of those in ICU. 21 hospitals with just one case or less. Huge credit to public support &amp; for the take up of vaccines here. @HSELive",en,"Sentiment(polarity=0.050841750841750855, subjectivity=0.39461279461279464)",238,18,0.050841750841750855,0.39461279461279464,Tierney7Julie,18,101,,['#COVID19'],"{'screen_name': 'HSELive', 'name': 'HSE Ireland', 'id': 69298376, 'id_str': '69298376', 'indices': [267, 275]}",
Fri Jun 18 23:35:56 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","We are dying! Ugandans need the world to stand with them. We need oxygen, PPEs, #COVID19 vaccines and money to pay our over-stretched health workers.
World, we need each other! 

Oxygen failure kills 30 Covid patients at Mulago  https://t.co/o1K0IUGf6Z via @DailyMonitor",en,"Sentiment(polarity=-0.23645833333333335, subjectivity=0.3375)",957,539,-0.23645833333333335,0.3375,meganmaria_,798,308,,['#COVID19'],"{'screen_name': 'DailyMonitor', 'name': 'Daily Monitor', 'id': 35697740, 'id_str': '35697740', 'indices': [257, 270]}",
Fri Jun 18 23:36:15 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Over 350 doctors and medical workers have caught #COVID19 in #Indonesia despite being vaccinated with #Sinovac, and dozens have been hospitalized, officials said, as concerns grow about the efficacy of some #Vaccines against more infectious variants. https://t.co/Io7EPbSLUN",en,"Sentiment(polarity=0.25, subjectivity=0.25)",51,35,0.25,0.25,deborahutchens,718,93,False,"['#COVID19', '#Indonesia', '#Sinovac', '#Vaccines']",,Wilmington NC
Fri Jun 18 23:36:17 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",You all need to read this..please research https://t.co/oaO21R8RwD,en,"Sentiment(polarity=0.0, subjectivity=0.0)",1,1,0.0,0.0,Itukanarondanee,603,1173,False,[],,"Never Portland, thank Odin..."
Fri Jun 18 23:36:46 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/MBBXzCwqqZ https://t.co/TI0vK8DQLw,en,"Sentiment(polarity=0.0, subjectivity=0.0)",493,317,0.0,0.0,Patelioni1,5,17,False,[],,
Fri Jun 18 23:37:02 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411038] 
BSM-Deenanath Hosp Pvt PMC
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 900,0,… https://t.co/n5Yc8B8Fru",en,"Sentiment(polarity=-0.75, subjectivity=1.0)",0,0,-0.75,1.0,PuneUpdater,88,0,False,[],,
Fri Jun 18 23:37:02 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411004] 
BMCC-DEENANATH HOSPITAL PVT
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 176,26… https://t.co/24bAV7JJY9",en,"Sentiment(polarity=-0.75, subjectivity=1.0)",0,0,-0.75,1.0,PuneUpdater,88,0,False,[],,
Fri Jun 18 23:37:12 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Oh shit Trump’s back &amp; now becoming more anti-vax against “his” own vaccines— saying he doesn’t want kids getting shots claiming kids are 99.99% “not affected badly” ➡️ WRONG, **1% of kids with #DeltaVariant are now hospitalized** for #COVID19 in UK. https://t.co/hZVgs1FLe0",en,"Sentiment(polarity=0.1416666666666667, subjectivity=0.6750000000000002)",1404,542,0.1416666666666667,0.6750000000000002,Lynette_R_F,5,41,False,"['#DeltaVariant', '#COVID19']",,
Fri Jun 18 23:37:21 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tonight, we reached the 200,000 💉mark, as another 20,000 #COVID19 vaccines touched down in Nadi. These form part of the 1 million committed safe &amp; effective 🇦🇺-made #AstraZeneca vaccines to our 🇫🇯 #vuvale. Vinaka to all who help make this happen. #TeamFiji #TogetherWeCan https://t.co/toWWBoloGB",en,"Sentiment(polarity=0.3148148148148148, subjectivity=0.5296296296296297)",262,65,0.3148148148148148,0.5296296296296297,kokuburra,136,410,False,"['#COVID19', '#AstraZeneca', '#vuvale', '#TeamFiji', '#TogetherWeCan']",,Sydney
Fri Jun 18 23:37:25 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine near you:  
🔍 Search https://t.co/d2PDWIps8o  
📱Text your ZIP code to 438829  
📞 Call 1-800-232-0233 https://t.co/AMmcMmCtiP",en,"Sentiment(polarity=0.5083333333333333, subjectivity=0.7833333333333333)",904,294,0.5083333333333333,0.7833333333333333,MBenz01,398,316,False,"['#WeCanDoThis', '#COVID19']",,
Fri Jun 18 23:38:01 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","New York is fully open and Michigan will be fully open by June 22. And Québec is much further along than Ontario.

As our neighbours move on it's time for us to follow. 

@fordnation open Ontario 100% and drop the mask mandate too.",en,"Sentiment(polarity=0.02727272727272727, subjectivity=0.4909090909090909)",268,97,0.02727272727272727,0.4909090909090909,greg60328592,397,907,False,[],"{'screen_name': 'fordnation', 'name': 'Doug Ford', 'id': 2809959174, 'id_str': '2809959174', 'indices': [171, 182]}",
Fri Jun 18 23:38:08 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","🔥 The delta variant is spreading rapidly. Anyone that is NOT fully vaccinated is at risk— more than half of the country is at risk

Let that sink in.

To find a #COVID19 vaccine near you:  
🔍 Search https://t.co/xiVjjfCwT1  
📱Text your ZIP code to 438829  
📞 Call 800-232-0233",en,"Sentiment(polarity=0.14444444444444446, subjectivity=0.35555555555555557)",15,24,0.14444444444444446,0.35555555555555557,culbertsonamy,162,147,False,['#COVID19'],,"Austin, Texas"
Fri Jun 18 23:38:12 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Thinking of a covid-free world while advocating against vaccines and not strictly isolating is wishful thinking.

C… https://t.co/Rv9vWpl1E3",en,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,0.0,0.0,EarlRyann26,63,253,False,[],,"Mandaluyong, Philippines"
Fri Jun 18 23:38:15 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

@jriggers reports ~ 🧵
https://t.co/CRDhqPHFWM",en,"Sentiment(polarity=0.16666666666666666, subjectivity=0.18888888888888888)",604,675,0.16666666666666666,0.18888888888888888,other95,1023,1645,False,[],"{'screen_name': 'WHOAFRO', 'name': 'WHO African Region', 'id': 544389588, 'id_str': '544389588', 'indices': [81, 89]}",
Fri Jun 18 23:38:20 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,en,"Sentiment(polarity=0.0, subjectivity=0.0)",494,318,0.0,0.0,ZaahiraYelena,3895,400,False,[],,
Fri Jun 18 23:38:23 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Transplant recipients, hope is on the way. 

Thanks for bringing this to our attention, @KarlieInCali
#Covid_19 #COVID19 #COVIDVaccination 
https://t.co/B15UMX2SVS",en,"Sentiment(polarity=0.2, subjectivity=0.2)",4,3,0.2,0.2,Sueshamrock100,3263,3583,False,"['#Covid_19', '#COVID19', '#COVIDVaccination']","{'screen_name': 'KarlieInCali', 'name': 'Karlie 🇺🇸 I still stand with Vindman', 'id': 987475130413563904, 'id_str': '987475130413563904', 'indices': [88, 101]}","Princeton, NJ"
Fri Jun 18 23:38:24 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://t.co/XCGmSk7iwY So, once Canada has enough of other better vaccines, AZ is again shown the door #COVID19",en,"Sentiment(polarity=0.125, subjectivity=0.4583333333333333)",0,0,0.125,0.4583333333333333,NewlandBart,162,83,False,['#COVID19'],,Toronto
Fri Jun 18 23:38:37 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Fully vaccinated can get #COVID19 as vaccine isn't perfect. Elderly, those with immune/chronic health conditions/un… https://t.co/oO70wriWBN",en,"Sentiment(polarity=1.0, subjectivity=1.0)",0,0,1.0,1.0,bogeywheels,1130,4260,False,['#COVID19'],,"Edmonton, Alberta, Canada"
Fri Jun 18 23:38:51 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","""Africa needs millions more doses here &amp; now to curb the third wave.""

In the midst of a third wave of #COVID19 cases in #Africa, Dr @MoetiTshidi calls out for much-needed COVID-19 vaccine doses during this critical time. https://t.co/KUDPXpqq22",en,"Sentiment(polarity=0.125, subjectivity=0.325)",112,101,0.125,0.325,KatyMcconkey,1192,1239,False,"['#COVID19', '#Africa']","{'screen_name': 'MoetiTshidi', 'name': 'Dr Matshidiso Moeti', 'id': 2412739760, 'id_str': '2412739760', 'indices': [137, 149]}",
Fri Jun 18 23:38:53 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,en,"Sentiment(polarity=0.0, subjectivity=0.0)",494,319,0.0,0.0,yy___xy,869,290,False,[],,
Fri Jun 18 23:38:56 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Vax Nevada Days: The state is launching the new initiative as an incentive for Nevadans to get #COVID19 vaccines and reward those who've been #Vaccinated. $5 million in cash and college tuition available including a $1 million grand prize. Info at https://t.co/75zI7PrrYe.

#Vegas https://t.co/zQ2mZ4P1dh",en,"Sentiment(polarity=0.34545454545454546, subjectivity=0.6181818181818182)",106,36,0.34545454545454546,0.6181818181818182,2020hazeliz,6054,6612,,"['#COVID19', '#Vaccinated', '#Vegas']",,United States of America
Fri Jun 18 23:38:59 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Transplant recipients, hope is on the way. 

Thanks for bringing this to our attention, @KarlieInCali
#Covid_19 #COVID19 #COVIDVaccination 
https://t.co/B15UMX2SVS",en,"Sentiment(polarity=0.2, subjectivity=0.2)",6,4,0.2,0.2,kilonova_gold,5814,6165,False,"['#Covid_19', '#COVID19', '#COVIDVaccination']","{'screen_name': 'KarlieInCali', 'name': 'Karlie 🇺🇸 I still stand with Vindman', 'id': 987475130413563904, 'id_str': '987475130413563904', 'indices': [88, 101]}",DC/MD
Fri Jun 18 23:39:17 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The Palestinian Authority (PA) cancels a deal to receive soon-to-expire #COVID19 vaccines from #Israel after an initial Israeli shipment showed an expiration date sooner than had been agreed, the PA health minister says.

https://t.co/SLikyMpZd7",en,"Sentiment(polarity=0.0, subjectivity=0.0)",9,13,0.0,0.0,ZaahiraYelena,3895,400,False,"['#COVID19', '#Israel']",,
Fri Jun 18 23:39:22 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Transplant recipients, hope is on the way. 

Thanks for bringing this to our attention, @KarlieInCali
#Covid_19 #COVID19 #COVIDVaccination 
https://t.co/B15UMX2SVS",en,"Sentiment(polarity=0.2, subjectivity=0.2)",6,5,0.2,0.2,NobodyY23923030,859,3268,False,"['#Covid_19', '#COVID19', '#COVIDVaccination']","{'screen_name': 'KarlieInCali', 'name': 'Karlie 🇺🇸 I still stand with Vindman', 'id': 987475130413563904, 'id_str': '987475130413563904', 'indices': [88, 101]}",
Fri Jun 18 23:40:19 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The @WHO initiative came ahead of the @G7 summit, which pledged to provide a billion doses to the poorest countries. The #USA announced that it would be providing 500 million doses of #PfizerVaccine but did not provide any details regarding distribution.

https://t.co/CV4iNwMRm6",en,"Sentiment(polarity=0.0, subjectivity=0.0)",10,5,0.0,0.0,jigsa_mo,3400,5001,False,"['#USA', '#PfizerVaccine']","{'screen_name': 'WHO', 'name': 'World Health Organization (WHO)', 'id': 14499829, 'id_str': '14499829', 'indices': [4, 8]}",OROMIYA
Fri Jun 18 23:40:35 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,en,"Sentiment(polarity=0.0, subjectivity=0.0)",495,320,0.0,0.0,picccasso,121,161,False,[],,
Fri Jun 18 23:40:36 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Masks, sanitizer and Vaccines Don't stop Covid19 
Its an experiment!
I am Mc Luliba  DON'T TELL ME SH!T",en,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,0.0,0.0,mcluliba,554,6,False,[],,Mc Luliba Suits
Fri Jun 18 23:40:36 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","""Africa needs millions more doses here &amp; now to curb the third wave.""

In the midst of a third wave of #COVID19 cases in #Africa, Dr @MoetiTshidi calls out for much-needed COVID-19 vaccine doses during this critical time. https://t.co/KUDPXpqq22",en,"Sentiment(polarity=0.125, subjectivity=0.325)",113,102,0.125,0.325,twylado,3742,4563,False,"['#COVID19', '#Africa']","{'screen_name': 'MoetiTshidi', 'name': 'Dr Matshidiso Moeti', 'id': 2412739760, 'id_str': '2412739760', 'indices': [137, 149]}",High in the mountains ;)
Fri Jun 18 23:40:48 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","New York is fully open and Michigan will be fully open by June 22. And Québec is much further along than Ontario.

As our neighbours move on it's time for us to follow. 

@fordnation open Ontario 100% and drop the mask mandate too.",en,"Sentiment(polarity=0.02727272727272727, subjectivity=0.4909090909090909)",270,98,0.02727272727272727,0.4909090909090909,DVarshavsky,289,393,,[],"{'screen_name': 'fordnation', 'name': 'Doug Ford', 'id': 2809959174, 'id_str': '2809959174', 'indices': [171, 182]}",
Fri Jun 18 23:40:51 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Israel is helping save Palestinian lives.

While the Palestinian Authority has full responsibility for Palestinian healthcare in the West Bank and Gaza under the 1995 Oslo II Accords, Israel is sending more than 1 million vaccine doses to help it fight #COVID19.

#ThisIsIsrael",en,"Sentiment(polarity=0.425, subjectivity=0.525)",79,23,0.425,0.525,Gene18074972,246,739,,"['#COVID19', '#ThisIsIsrael']",,
Fri Jun 18 23:40:56 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,en,"Sentiment(polarity=0.0, subjectivity=0.0)",495,321,0.0,0.0,loudvalleyecho,166,112,,[],,icon by nora-yoko on tumblr
Fri Jun 18 23:41:03 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",EU fails in legal action against AstraZeneca over vaccine delay https://t.co/mypy0EcuEs,en,"Sentiment(polarity=-0.06666666666666667, subjectivity=0.19999999999999998)",0,0,-0.06666666666666667,0.19999999999999998,MAAWLAW,4354,944,,[],"{'screen_name': 'AstraZeneca', 'name': 'AstraZeneca', 'id': 62465691, 'id_str': '62465691', 'indices': [23, 35]}",
Fri Jun 18 23:41:29 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine near you:  
🔍 Search https://t.co/d2PDWIps8o  
📱Text your ZIP code to 438829  
📞 Call 1-800-232-0233 https://t.co/AMmcMmCtiP",en,"Sentiment(polarity=0.5083333333333333, subjectivity=0.7833333333333333)",908,295,0.5083333333333333,0.7833333333333333,SuperWoman045,1397,2421,False,"['#WeCanDoThis', '#COVID19']",,"Texas, USA"
Fri Jun 18 23:41:37 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","A short news on Taiwan's domestic #COVID19 vaccine by Medigen and an interview with Medigen. Medigen says it can to produce 40 to 50 million vaccines a year, which would be about enough for a population the size of Taiwan.",en,"Sentiment(polarity=0.0, subjectivity=0.3)",22,8,0.0,0.3,EricCheungwc,12231,641,False,['#COVID19'],,Hong Kong
Fri Jun 18 23:42:03 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411004] 
BMCC-DEENANATH HOSPITAL PVT
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 174,26… https://t.co/oosPBAtNaF",en,"Sentiment(polarity=-0.75, subjectivity=1.0)",0,0,-0.75,1.0,PuneUpdater,88,0,False,[],,
Fri Jun 18 23:42:03 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411038] 
BSM-Deenanath Hosp Pvt PMC
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 899,0,… https://t.co/ip2rdE3D0i",en,"Sentiment(polarity=-0.75, subjectivity=1.0)",0,0,-0.75,1.0,PuneUpdater,88,0,False,[],,
Fri Jun 18 23:42:15 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","""It's a strange world in which you can't even have your own experience anymore without someone saying, 'That's not… https://t.co/eylcs8jVev",en,"Sentiment(polarity=0.27499999999999997, subjectivity=0.575)",0,0,0.27499999999999997,0.575,jeremyrhammond,9871,1087,,[],,"Michigan, USA"
Fri Jun 18 23:42:15 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,en,"Sentiment(polarity=0.0, subjectivity=0.0)",496,322,0.0,0.0,skterzain,110,103,False,[],,"figure out some shit at least it feels that way, talk about my feelings and i don’t feel so strange"
Fri Jun 18 23:42:43 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","""It's a strange world in which you can't even have your own experience anymore without someone saying, 'That's not the right experience.'""
#COVID19 #Vaccines #Censorship
https://t.co/c7Xfn6kztD",en,"Sentiment(polarity=0.2785714285714285, subjectivity=0.5619047619047618)",1,1,0.2785714285714285,0.5619047619047618,CFroh,607,1779,False,"['#COVID19', '#Vaccines', '#Censorship']",,DC
Fri Jun 18 23:43:14 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Every day that supplies allow for further vaccines, we see the benefits. We're now down to 44 positive #COVID19 inpatients in hospital, 15 of those in ICU. 21 hospitals with just one case or less. Huge credit to public support &amp; for the take up of vaccines here. @HSELive",en,"Sentiment(polarity=0.050841750841750855, subjectivity=0.39461279461279464)",257,19,0.050841750841750855,0.39461279461279464,irishsmile63,7285,8018,,['#COVID19'],"{'screen_name': 'HSELive', 'name': 'HSE Ireland', 'id': 69298376, 'id_str': '69298376', 'indices': [267, 275]}",Ireland
Fri Jun 18 23:43:21 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,en,"Sentiment(polarity=0.0, subjectivity=0.0)",497,323,0.0,0.0,kimliplog,8,89,False,[],,
Fri Jun 18 23:43:38 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","You can get a #COVID19 vaccine and other vaccines, including flu and shingles, at the same visit. You no longer need to wait 14 days between vaccines. Side effects are the same if vaccines are given alone or together. 
 
More about vaccine timing: https://t.co/BV3mN5XdLe. https://t.co/RWrRzhKdEg",en,"Sentiment(polarity=0.09375, subjectivity=0.28125)",177,122,0.09375,0.28125,ayannasphere,594,757,False,['#COVID19'],,"South, Memphis"
Fri Jun 18 23:43:44 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Transplant recipients, hope is on the way. 

Thanks for bringing this to our attention, @KarlieInCali
#Covid_19 #COVID19 #COVIDVaccination 
https://t.co/B15UMX2SVS",en,"Sentiment(polarity=0.2, subjectivity=0.2)",7,6,0.2,0.2,pak38197,4076,5001,False,"['#Covid_19', '#COVID19', '#COVIDVaccination']","{'screen_name': 'KarlieInCali', 'name': 'Karlie 🇺🇸 I still stand with Vindman', 'id': 987475130413563904, 'id_str': '987475130413563904', 'indices': [88, 101]}","Rutland, MA"
Fri Jun 18 23:43:46 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#InformedConsent Over 350 doctors and medical workers have caught #COVID19 in #Indonesia despite being vaccinated w/#Sinovac, and dozens hospitalized, officials said, as concerns grow about the efficacy of some #Vaccines against more infectious variants. https://t.co/ZXX0ExM4cs",en,"Sentiment(polarity=0.25, subjectivity=0.25)",2,1,0.25,0.25,LucasHu54974331,83,80,,"['#InformedConsent', '#COVID19', '#Indonesia', '#Sinovac', '#Vaccines']",,
Fri Jun 18 23:43:59 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,en,"Sentiment(polarity=0.0, subjectivity=0.0)",498,324,0.0,0.0,aainaawaaqiah,579,444,False,[],,Malaysia
